Aluno,Lab,Exercicio,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,N_Dias,PP_Paste,PP_Delete,Linhas_Log,Nota
2396,436,1570,199,2,2,3,1,1,0.0,0.3,216,0.0
2396,436,1571,195,2,2,7,1,1,0.0,0.15,68,0.0
2396,436,587,1373,8,5,9,1,1,0.0,0.25,527,0.0
2396,436,588,2204,12,9,10,2,1,0.0,0.28,652,0.0
2396,436,820,1884,25,9,9,1,1,0.01,0.34,368,0.0
2396,436,825,761,9,6,5,1,1,0.0,0.08,531,0.0
2396,436,835,129454,17,6,4,1,2,0.0,0.16,176,0.0
2396,436,842,2060,13,10,14,1,1,0.0,0.26,676,0.0
2396,457,1800,329,5,5,4,1,1,0.0,0.12,162,0.0
2396,457,1801,622,4,4,13,2,1,0.0,0.25,246,0.0
2396,457,1802,621,6,6,5,1,1,0.01,0.28,238,0.0
2396,457,1803,3483,12,12,14,6,1,0.0,0.3,1269,0.0
2396,457,1804,863,7,7,27,6,1,0.01,0.22,465,0.0
2396,457,1805,1427,9,9,4,1,1,0.01,0.27,324,0.0
2396,457,1806,1617,5,5,9,1,1,0.0,0.14,465,0.0
2396,475,1370,824,7,7,20,4,1,0.01,0.23,429,0.0
2396,475,1836,775,5,5,29,8,1,0.0,0.21,345,0.0
2396,503,1053,2118,9,6,6,3,1,0.01,0.14,419,0.0
2396,503,1054,429486,10,7,7,4,5,0.0,0.33,421,0.0
2396,503,1055,7311,15,11,36,17,1,0.0,0.14,1074,0.0
2396,503,1056,1197,14,11,4,3,1,0.0,0.19,517,0.0
2396,503,1385,1091,18,15,4,1,1,0.01,0.19,740,0.0
2396,503,1386,866,11,8,34,16,1,0.0,0.2,398,0.0
2396,503,602,2308,13,6,8,3,1,0.0,0.26,91,0.0
2396,503,867,1856,16,13,20,10,1,0.0,0.38,1123,0.0
2396,503,869,954,10,6,7,2,1,0.0,0.25,318,0.0
2396,504,1852,767484,15,15,13,4,9,0.11,0.06,35,0.0
2396,504,1853,9,8,8,3,1,1,0.2,0.0,10,0.0
2396,504,1854,2570,17,17,9,2,1,0.0,0.24,887,0.0
2396,504,1855,1151,9,9,9,1,1,0.0,0.33,619,0.0
2396,504,1856,1993,20,20,3,2,1,0.08,0.0,26,0.0
2396,504,1857,1312,8,8,4,1,1,0.0,0.29,378,0.0
2396,525,1403,1073,6,6,8,1,1,0.0,0.33,425,0.0
2396,525,1942,3200,11,11,113,26,1,0.0,0.25,1174,0.0
2396,552,1932,376,21,18,5,5,1,0.01,0.36,283,0.0
2396,552,1948,1181296,18,18,7,2,14,0.0,0.21,496,0.0
2396,552,1949,61,15,15,3,1,1,0.05,0.0,21,0.0
2396,552,1950,72,9,9,3,3,1,0.03,0.0,33,0.0
2396,552,1951,19,13,13,4,1,1,0.06,0.0,17,0.0
2396,552,1952,7,23,20,3,1,1,0.2,0.0,10,0.0
2396,553,1079,1622,25,15,17,7,1,0.02,0.25,349,0.0
2396,553,1099,433938,17,12,149,24,5,0.01,0.2,3239,0.0
2396,553,1100,1921,25,22,26,6,1,0.01,0.27,1495,0.0
2396,553,1101,4539,26,26,13,2,1,0.0,0.18,1014,0.0
2396,553,1102,174,33,30,5,1,1,0.0,0.08,244,0.0
2396,553,1103,2079,14,10,56,15,1,0.01,0.11,714,0.0
2396,553,1104,1913,17,17,5,1,1,0.02,0.16,513,0.0
2396,553,1105,518501,27,24,11,4,6,0.01,0.11,72,0.0
2396,553,1107,511,105,104,5,2,1,0.0,0.02,878,0.0
2396,577,1982,1162,12,12,21,1,1,0.0,0.21,1086,0.0
2396,577,1991,3114,20,18,51,6,1,0.01,0.23,1354,0.0
2396,593,1132,166198,21,9,30,2,2,0.0,0.34,999,0.0
2396,593,1133,429864,8,7,16,2,5,0.02,0.17,250,0.0
2396,593,1135,769,22,10,7,1,1,0.03,0.46,91,0.0
2396,593,1136,1899,13,10,6,1,1,0.02,0.27,699,0.0
2396,593,1137,1813,11,8,37,9,1,0.0,0.13,369,0.0
2396,593,1138,2220,12,12,8,1,1,0.0,0.19,628,0.0
2396,593,1139,81430,13,13,21,2,1,0.0,0.2,458,0.0
2396,593,1141,397,14,14,7,1,1,0.06,0.33,96,0.0
2396,593,1142,390,11,11,9,1,1,0.02,0.04,53,0.0
2396,593,1155,940,13,12,5,1,1,0.04,0.0,25,0.0
2396,593,1561,549,16,15,8,2,1,0.02,0.0,57,0.0
2396,593,1562,290,17,17,4,1,1,0.02,0.0,50,0.0
2396,594,1551,1422,14,14,5,1,1,0.0,0.27,468,0.0
2396,594,1552,84,7,7,10,2,1,0.02,0.1,63,0.0
2396,594,1553,49,11,11,5,1,1,0.02,0.24,59,0.0
2396,594,1554,28,10,10,4,1,1,0.03,0.0,30,0.0
2396,594,1555,28,15,15,4,1,1,0.03,0.0,33,0.0
2396,594,1556,16,12,12,3,1,1,0.03,0.0,30,0.0
2396,594,1558,228,14,13,18,3,1,0.01,0.16,129,0.0
2396,623,1528,200,8,8,5,1,1,0.0,0.24,343,0.0
2396,623,1533,5103,11,11,14,2,1,0.0,0.2,684,0.0
2396,623,2038,4137,14,7,93,4,1,0.01,0.3,1440,0.0
2396,635,1183,2836,17,17,9,1,1,0.0,0.18,401,0.0
2396,635,1185,497,10,10,6,2,1,0.0,0.23,241,0.0
2396,635,1187,3063,8,8,5,1,1,0.02,0.33,423,0.0
2396,635,1189,745,15,15,5,1,1,0.0,0.25,470,0.0
2396,635,1576,77901,30,30,34,7,1,0.01,0.25,1636,0.0
2396,635,1577,1929,7,6,4,1,1,0.01,0.19,306,0.0
2396,635,1580,102552,34,34,12,2,1,0.0,0.24,1047,0.0
2396,635,1583,920,15,14,7,1,1,0.0,0.24,582,0.0
2396,635,672,214,4,4,8,2,1,0.01,0.13,78,0.0
2396,635,674,3717,9,9,5,1,1,0.01,0.33,601,0.0
2396,635,762,605442,8,7,37,10,7,0.0,0.23,516,0.0
2396,653,2101,135,13,13,6,1,1,0.01,0.06,71,0.0
2396,653,2102,81,8,8,6,1,1,0.02,0.0,42,0.0
2396,653,2103,62,11,11,4,1,1,0.02,0.11,54,0.0
2396,653,2107,67,34,32,5,1,1,0.2,0.0,10,0.0
2396,653,2108,432218,24,24,4,1,5,0.05,0.18,475,0.0
2396,669,1603,2432,22,15,19,8,1,0.01,0.35,208,0.0
2396,669,1620,1075,16,9,5,1,1,0.02,0.14,368,0.0
2396,669,2129,1516,10,9,26,3,1,0.01,0.31,1416,0.0
2396,695,1218,1399,19,14,11,2,1,0.0,0.44,674,0.0
2396,695,1219,810,11,9,4,1,1,0.01,0.42,208,0.0
2396,695,1220,1517,13,12,11,2,1,0.01,0.23,684,0.0
2396,695,1221,427888,16,16,12,3,5,0.02,0.09,363,0.0
2396,695,1222,176,37,37,8,2,1,0.01,0.01,173,0.0
2396,695,1223,53,18,18,4,1,1,0.01,0.07,82,0.0
2396,695,1224,28,13,13,5,1,1,0.02,0.0,45,0.0
2396,695,1225,44,13,13,5,1,1,0.02,0.0,48,0.0
2396,695,1226,28,14,14,4,1,1,0.02,0.0,42,0.0
2396,695,1227,31,5,5,4,1,1,0.17,0.0,12,0.0
2396,696,2135,3070,21,21,8,2,1,0.0,0.24,249,0.0
2396,696,2136,412,14,11,6,1,1,0.02,0.28,232,0.0
2396,696,2137,1147,5,5,7,1,1,0.0,0.24,303,0.0
2396,696,2138,456,7,7,8,2,1,0.02,0.22,319,0.0
2396,696,2139,1380,19,13,5,1,1,0.01,0.34,611,0.0
2396,715,1640,5104,24,14,4,1,1,0.0,0.38,410,0.0
2396,715,1651,5385,26,19,12,1,1,0.04,0.24,302,0.0
2396,715,2148,4004,10,10,57,1,1,0.0,0.36,2222,0.0
2396,734,1271,171164,26,15,5,1,2,0.01,0.29,194,0.0
2396,734,1272,1706,26,15,41,9,1,0.03,0.23,280,0.0
2396,734,1273,352894,9,9,5,1,4,0.01,0.2,718,0.0
2396,734,1274,628,11,11,12,1,1,0.0,0.1,383,0.0
2396,734,1275,410,9,7,9,2,1,0.0,0.22,422,0.0
2396,734,1276,49,23,20,5,1,1,0.2,0.0,10,0.0
2396,734,1277,655,14,13,10,2,1,0.0,0.09,537,0.0
2396,734,1278,5001,17,17,5,1,1,0.03,0.09,414,0.0
2396,734,1279,351585,47,25,5,1,4,0.0,0.13,279,0.0
2396,734,1280,474,37,36,9,1,1,0.02,0.16,689,0.0
2396,757,1288,3093,23,21,20,2,1,0.01,0.3,1565,0.0
2396,757,1738,6714,26,24,5,1,1,0.0,0.12,446,0.0
2396,757,2217,6176,14,14,46,1,1,0.0,0.31,1880,0.0
2397,413,1326,200,1,1,2,1,1,0.0,0.14,57,0.0
2397,413,1327,109,1,1,2,1,1,0.0,0.25,81,0.0
2397,413,1328,90,12,1,2,1,1,0.0,0.0,47,0.0
2397,413,1329,79,12,1,2,1,1,0.0,0.0,43,0.0
2397,413,1330,902,2,2,11,9,1,0.0,0.25,559,0.0
2397,413,1331,243,12,3,2,1,1,0.0,0.19,140,0.0
2397,413,1332,637,18,3,7,6,1,0.0,0.2,366,0.0
2397,413,1333,9863,4,2,6,4,1,0.0,0.22,255,0.0
2397,413,1334,361,20,6,6,4,1,0.0,0.27,211,0.0
2397,413,1559,4579,2,2,3,3,1,0.0,0.07,82,0.0
2397,413,1560,1144442,2,2,3,2,13,0.01,0.07,114,0.0
2397,413,579,479,13,1,2,2,1,0.0,0.21,476,0.0
2397,413,994,164,1,1,2,1,1,0.0,0.0,37,0.0
2397,413,996,1209305,5,5,7,3,14,0.0,0.24,333,0.0
2397,436,1014,181,6,3,3,1,1,0.0,0.04,103,0.0
2397,436,1015,230,12,9,3,1,1,0.01,0.1,154,0.0
2397,436,1016,442,10,7,11,5,1,0.01,0.09,270,0.0
2397,436,1017,168609,8,8,16,2,2,0.02,0.21,773,0.0
2397,436,1570,113,2,2,3,1,1,0.0,0.05,43,0.0
2397,436,1571,36,2,2,3,1,1,0.0,0.0,40,0.0
2397,436,587,237,8,5,2,1,1,0.0,0.07,173,0.0
2397,436,588,1456,15,9,13,5,1,0.01,0.12,667,0.0
2397,436,820,1149,25,9,8,3,1,0.0,0.3,461,0.0
2397,436,825,400,11,6,2,1,1,0.0,0.26,271,0.0
2397,436,835,250,17,6,2,1,1,0.0,0.08,53,0.0
2397,436,842,166914,14,10,9,5,2,0.01,0.32,438,0.0
2397,457,1800,174230,6,5,21,8,2,0.0,0.23,844,0.0
2397,457,1801,990,4,4,28,5,1,0.0,0.3,453,0.0
2397,457,1802,1434,9,7,25,2,1,0.0,0.26,551,0.0
2397,457,1803,346,15,14,6,1,1,0.02,0.19,323,0.0
2397,457,1804,176535,6,6,20,5,2,0.01,0.29,456,0.0
2397,457,1805,352,8,8,7,1,1,0.03,0.19,200,0.0
2397,457,1806,1679,8,6,39,1,1,0.01,0.23,1248,0.0
2397,475,1369,552,9,8,5,2,1,0.01,0.27,349,0.0
2397,475,1841,845,5,5,26,5,1,0.0,0.16,425,0.0
2397,503,1053,275,10,6,5,1,1,0.0,0.13,300,0.0
2397,503,1054,462,11,7,4,1,1,0.0,0.15,437,0.0
2397,503,1055,395979,10,10,12,5,5,0.0,0.24,1034,0.0
2397,503,1056,389742,16,11,46,16,5,0.0,0.17,1465,0.0
2397,503,1385,388902,17,14,19,10,5,0.02,0.22,688,0.0
2397,503,1386,695,11,8,12,2,1,0.0,0.28,333,0.0
2397,503,602,41132,13,6,7,4,1,0.0,0.19,74,0.0
2397,503,867,1285,24,13,17,3,1,0.01,0.16,605,0.0
2397,503,869,656,10,6,20,6,1,0.0,0.35,451,0.0
2397,504,1852,721125,14,14,6,2,8,0.08,0.0,26,0.0
2397,504,1853,5,8,8,3,1,1,0.22,0.0,9,0.0
2397,504,1854,1006,18,17,18,3,1,0.01,0.25,604,0.0
2397,504,1855,1262,9,9,31,11,1,0.0,0.21,511,0.0
2397,504,1856,603100,20,20,71,19,7,0.01,0.36,1532,0.0
2397,504,1857,1261,9,8,3,1,1,0.0,0.11,171,0.0
2397,525,1401,2164,12,12,42,10,1,0.01,0.23,1372,0.0
2397,525,1942,526,10,9,12,4,1,0.0,0.2,430,0.0
2397,552,1932,594654,22,18,5,1,7,0.02,0.29,505,0.0
2397,552,1948,4310,20,18,4,1,1,0.01,0.18,418,0.0
2397,552,1949,1611,15,15,9,2,1,0.0,0.12,520,0.0
2397,552,1950,538,9,9,4,1,1,0.0,0.07,403,0.0
2397,552,1951,399,13,13,4,1,1,0.01,0.09,274,0.0
2397,552,1952,560860,23,20,9,2,7,0.01,0.18,1137,0.0
2397,553,1079,275,26,15,5,1,1,0.0,0.55,142,0.0
2397,553,1099,162059,20,16,82,19,2,0.01,0.26,959,0.0
2397,553,1100,593739,29,22,75,13,7,0.02,0.32,1786,0.0
2397,553,1101,433307,29,26,57,18,5,0.01,0.33,1472,0.0
2397,553,1102,99074,32,30,28,5,1,0.01,0.1,833,0.0
2397,553,1103,598,16,10,15,2,1,0.01,0.11,367,0.0
2397,553,1104,697563,23,17,70,23,8,0.01,0.14,654,0.0
2397,553,1105,1059,24,24,6,2,1,0.03,0.22,629,0.0
2397,553,1107,442767,104,104,4,2,5,0.0,0.1,786,0.0
2397,577,1986,892,15,12,18,3,1,0.0,0.33,1038,0.0
2397,577,1993,390,13,13,8,2,1,0.0,0.18,430,0.0
2397,593,1132,168179,21,9,5,1,2,0.0,0.64,110,0.0
2397,593,1133,176,6,6,4,1,1,0.01,0.17,117,0.0
2397,593,1135,86224,21,10,5,1,1,0.0,0.14,235,0.0
2397,593,1136,86622,13,12,7,1,1,0.01,0.21,334,0.0
2397,593,1137,1303,10,10,19,1,1,0.01,0.26,398,0.0
2397,593,1138,31353,16,15,117,4,1,0.01,0.33,1913,0.0
2397,593,1139,499184,13,13,38,5,6,0.0,0.29,816,0.0
2397,593,1141,498068,17,14,32,1,6,0.0,0.25,810,0.0
2397,593,1142,482666,11,11,6,1,6,0.0,0.09,193,0.0
2397,593,1155,683,12,12,11,2,1,0.0,0.23,328,0.0
2397,593,1561,466985,18,15,40,2,6,0.01,0.23,1118,0.0
2397,593,1562,72869,22,17,30,1,1,0.01,0.21,889,0.0
2397,594,1551,427114,14,14,28,7,5,0.02,0.22,693,0.0
2397,594,1552,426576,7,7,13,2,5,0.0,0.18,231,0.0
2397,594,1553,1144,12,11,27,4,1,0.0,0.25,487,0.0
2397,594,1554,489,13,10,8,1,1,0.01,0.27,259,0.0
2397,594,1555,5632,16,15,9,1,1,0.0,0.16,478,0.0
2397,594,1556,85365,12,12,48,4,1,0.01,0.28,998,0.0
2397,594,1557,510229,7,7,0,0,6,0.0,0.11,209,0.0
2397,594,1558,66162,16,13,3,1,1,0.01,0.3,108,0.0
2397,623,1526,234,9,9,4,1,1,0.0,0.2,215,0.0
2397,623,1531,308,16,15,9,2,1,0.0,0.08,319,0.0
2397,623,2034,188,7,7,6,1,1,0.0,0.17,131,0.0
2397,635,1183,77066,19,17,49,2,1,0.0,0.28,2078,0.0
2397,635,1185,427,10,10,7,1,1,0.0,0.22,242,0.0
2397,635,1187,713,8,8,8,1,1,0.01,0.12,233,0.0
2397,635,1189,2624,16,15,30,4,1,0.01,0.24,508,0.0
2397,635,1576,82261,36,32,5,1,1,0.02,0.25,850,0.0
2397,635,1577,855,10,7,4,1,1,0.0,0.28,479,0.0
2397,635,1580,4285,38,34,37,5,1,0.01,0.27,1595,0.0
2397,635,1583,1025369,20,14,52,1,12,0.01,0.23,1574,0.0
2397,635,672,298,4,4,4,1,1,0.0,0.2,141,0.0
2397,635,674,725,17,17,5,1,1,0.0,0.19,387,0.0
2397,635,762,1032090,8,7,156,35,12,0.01,0.32,1312,0.0
2397,653,2101,368396,14,13,16,1,4,0.01,0.23,420,0.0
2397,653,2102,349,10,8,4,1,1,0.0,0.14,204,0.0
2397,653,2103,1622,13,11,12,1,1,0.0,0.3,665,0.0
2397,653,2107,654240,35,32,20,1,8,0.03,0.27,1002,0.0
2397,653,2108,649914,25,24,9,1,8,0.04,0.2,568,0.0
2397,669,1604,212,16,15,4,1,1,0.01,0.15,220,0.0
2397,669,1618,3203,17,14,42,2,1,0.0,0.31,1281,0.0
2397,669,2123,254,11,10,5,1,1,0.0,0.12,256,0.0
2397,695,1218,955,19,14,14,1,1,0.0,0.44,687,0.0
2397,695,1219,838,14,9,4,1,1,0.0,0.36,241,0.0
2397,695,1220,168806,14,14,6,1,2,0.01,0.18,344,0.0
2397,695,1221,776,19,16,9,1,1,0.01,0.28,514,0.0
2397,695,1222,86788,38,37,13,2,1,0.03,0.21,787,0.0
2397,695,1223,1247,18,18,14,1,1,0.0,0.29,565,0.0
2397,695,1224,165366,13,13,22,1,2,0.01,0.29,593,0.0
2397,695,1225,1326,14,13,12,1,1,0.0,0.21,627,0.0
2397,695,1226,516267,14,14,12,1,6,0.0,0.13,297,0.0
2397,695,1227,124,5,5,4,1,1,0.0,0.02,105,0.0
2397,696,2135,57219,22,21,9,1,1,0.0,0.23,660,0.0
2397,696,2136,305,13,13,5,1,1,0.01,0.17,312,0.0
2397,696,2137,367,7,6,15,3,1,0.0,0.17,325,0.0
2397,696,2138,600,8,8,14,1,1,0.01,0.23,516,0.0
2397,696,2139,59580,26,24,11,1,1,0.0,0.22,669,0.0
2397,715,1639,356,19,18,7,1,1,0.0,0.12,346,0.0
2397,715,1652,3311,39,38,26,1,1,0.01,0.27,996,0.0
2397,715,2147,2025,12,12,46,1,1,0.0,0.37,1515,0.0
2397,734,1271,1196,26,15,7,2,1,0.0,0.22,346,0.0
2397,734,1272,172914,21,15,14,2,2,0.02,0.32,580,0.0
2397,734,1273,2379,23,23,12,2,1,0.01,0.19,891,0.0
2397,734,1274,1180,13,11,18,1,1,0.01,0.24,785,0.0
2397,734,1275,756,10,10,6,1,1,0.0,0.1,259,0.0
2397,734,1276,378253,15,14,32,2,4,0.0,0.31,514,0.0
2397,734,1277,807,15,15,15,3,1,0.01,0.13,524,0.0
2397,734,1278,27187,24,21,32,4,1,0.01,0.44,874,0.0
2397,734,1279,713,32,25,11,2,1,0.0,0.61,614,0.0
2397,734,1280,373727,37,36,38,1,4,0.01,0.29,1122,0.0
2397,757,1296,514,14,14,12,3,1,0.01,0.15,433,0.0
2397,757,1732,519,18,15,5,1,1,0.01,0.16,367,0.0
2397,757,2178,257,13,13,5,1,1,0.0,0.18,283,0.0
2398,413,1326,37990,3,3,8,4,1,0.0,0.36,206,0.0
2398,413,1327,5238,3,3,7,3,1,0.0,0.15,223,0.0
2398,413,1328,5053,3,3,5,3,1,0.0,0.07,57,0.0
2398,413,1329,4894,3,3,4,3,1,0.0,0.03,61,0.0
2398,413,1330,4876,4,3,2,1,1,0.0,0.12,80,0.0
2398,413,1331,1883,5,5,50,14,1,0.0,0.38,739,0.0
2398,413,1332,1004,4,3,8,3,1,0.0,0.25,169,0.0
2398,413,1333,261,2,2,3,1,1,0.0,0.1,96,0.0
2398,413,1334,688,11,6,12,3,1,0.0,0.39,214,0.0
2398,413,1559,106,2,2,2,1,1,0.04,0.23,26,0.0
2398,413,1560,144,2,2,1,1,1,0.04,0.3,27,0.0
2398,413,579,162,1,1,2,1,1,0.05,0.38,21,0.0
2398,413,994,33365,1,1,2,1,1,0.0,0.27,83,0.0
2398,413,996,1813394,5,5,3,1,21,0.0,0.05,233,0.0
2398,436,1014,222765,6,3,22,9,3,0.0,0.29,509,0.0
2398,436,1015,4979,12,9,3,1,1,0.01,0.19,287,0.0
2398,436,1016,1033,12,7,4,1,1,0.01,0.25,295,0.0
2398,436,1017,2984,11,8,2,1,1,0.02,0.13,405,0.0
2398,436,1570,103,2,2,3,1,1,0.0,0.13,62,0.0
2398,436,1571,94,2,2,7,1,1,0.0,0.0,37,0.0
2398,436,587,4070,10,5,27,6,1,0.0,0.23,1245,0.0
2398,436,588,226636,21,9,6,3,3,0.01,0.26,620,0.0
2398,436,820,9255,24,9,14,2,1,0.01,0.24,484,0.0
2398,436,825,1615,9,6,5,4,1,0.0,0.14,206,0.0
2398,436,835,637,17,6,4,1,1,0.0,0.26,136,0.0
2398,436,842,3281,13,10,23,2,1,0.0,0.17,422,0.0
2398,457,1800,1026,6,5,5,1,1,0.0,0.03,158,0.0
2398,457,1801,779,4,4,16,3,1,0.0,0.06,143,0.0
2398,457,1802,1145,7,6,12,1,1,0.0,0.16,333,0.0
2398,457,1803,1268,12,12,10,1,1,0.0,0.14,422,0.0
2398,457,1804,1381,8,7,4,1,1,0.01,0.07,322,0.0
2398,457,1805,446,9,8,7,2,1,0.01,0.07,322,0.0
2398,457,1806,81556,5,5,18,1,1,0.0,0.13,667,0.0
2398,475,1366,493,6,6,3,1,1,0.0,0.09,265,0.0
2398,475,1841,1575,6,6,31,5,1,0.01,0.23,393,0.0
2398,503,1053,148800,9,5,15,2,2,0.01,0.2,355,0.0
2398,503,1054,1193,11,6,4,1,1,0.01,0.1,193,0.0
2398,503,1055,724,14,11,4,2,1,0.0,0.12,361,0.0
2398,503,1056,628,12,9,4,1,1,0.01,0.15,574,0.0
2398,503,1385,600320,14,14,10,2,7,0.03,0.09,638,0.0
2398,503,1386,599616,9,8,22,4,7,0.0,0.19,836,0.0
2398,503,602,622,13,6,4,1,1,0.0,0.12,100,0.0
2398,503,867,330,24,12,7,1,1,0.02,0.09,92,0.0
2398,503,869,890,8,5,9,2,1,0.0,0.15,350,0.0
2398,504,1852,128,14,14,7,2,1,0.07,0.0,14,0.0
2398,504,1853,102,9,8,4,1,1,0.2,0.0,10,0.0
2398,504,1854,168656,17,17,9,1,2,0.01,0.18,1332,0.0
2398,504,1855,162446,8,8,17,2,2,0.01,0.14,532,0.0
2398,504,1856,3826,21,20,13,1,1,0.01,0.12,557,0.0
2398,504,1857,59427,8,8,29,3,1,0.01,0.25,546,0.0
2398,525,1409,835,11,11,8,1,1,0.01,0.15,743,0.0
2398,525,1941,530,11,11,7,1,1,0.0,0.11,418,0.0
2398,552,1932,714875,18,18,7,2,8,0.01,0.09,1335,0.0
2398,552,1948,953,11,11,10,1,1,0.01,0.09,591,0.0
2398,552,1949,25,17,16,3,1,1,0.17,0.0,12,0.0
2398,552,1950,31,12,10,6,2,1,0.12,0.0,16,0.0
2398,552,1951,22,15,13,3,1,1,0.2,0.0,10,0.0
2398,552,1952,19,20,20,3,1,1,0.2,0.0,10,0.0
2398,553,1079,52942,27,15,11,16,1,0.0,0.2,518,0.0
2398,553,1099,2494,17,16,20,5,1,0.02,0.22,1685,0.0
2398,553,1100,1034254,18,16,51,10,12,0.02,0.13,1145,0.0
2398,553,1101,1021230,28,28,26,6,12,0.02,0.17,1301,0.0
2398,553,1102,604316,28,25,3,1,7,0.01,0.07,470,0.0
2398,553,1103,2330,12,10,21,2,1,0.01,0.1,618,0.0
2398,553,1104,1554,15,13,9,1,1,0.02,0.15,609,0.0
2398,553,1105,1779,23,22,22,6,1,0.04,0.06,730,0.0
2398,553,1107,598782,104,104,2,1,7,0.0,0.1,404,0.0
2398,577,1981,1190,17,16,8,1,1,0.01,0.17,793,0.0
2398,577,1992,582,18,17,5,1,1,0.01,0.16,632,0.0
2398,593,1132,406,21,10,9,1,1,0.01,0.15,158,0.0
2398,593,1133,634,9,6,8,1,1,0.0,0.09,285,0.0
2398,593,1135,3893,21,10,10,2,1,0.0,0.23,202,0.0
2398,593,1136,767,12,10,12,1,1,0.01,0.11,527,0.0
2398,593,1137,2779,9,8,76,4,1,0.0,0.22,858,0.0
2398,593,1138,560985,12,12,28,3,6,0.0,0.19,950,0.0
2398,593,1139,42,13,12,3,1,1,0.18,0.0,11,0.0
2398,593,1141,20,10,10,3,1,1,0.17,0.0,12,0.0
2398,593,1142,30,10,10,3,1,1,0.08,0.0,13,0.0
2398,593,1155,10,10,10,3,1,1,0.2,0.0,10,0.0
2398,593,1561,14,13,13,3,1,1,0.2,0.0,10,0.0
2398,593,1562,9,13,13,3,1,1,0.17,0.0,12,0.0
2398,623,1524,1262,12,8,18,3,1,0.0,0.22,606,0.0
2398,623,1534,2770,12,8,49,2,1,0.0,0.14,973,0.0
2398,623,2038,424,10,9,5,1,1,0.01,0.1,293,0.0
2398,635,1183,312740,18,17,4,1,4,0.02,0.27,120,0.0
2398,635,1185,46,10,10,3,1,1,0.22,0.0,9,0.0
2398,635,1187,131,7,7,3,1,1,0.11,0.0,9,0.0
2398,635,1189,104,16,15,3,1,1,0.22,0.0,9,0.0
2398,635,1576,3357,29,27,35,5,1,0.0,0.14,3010,0.0
2398,635,1577,430956,9,8,6,1,5,0.0,0.16,1058,0.0
2398,635,1580,160109,34,34,8,1,2,0.0,0.15,1041,0.0
2398,635,1583,154,15,14,3,1,1,0.11,0.0,9,0.0
2398,635,672,473,5,4,4,1,1,0.0,0.44,332,0.0
2398,635,674,949,15,15,3,1,1,0.0,0.14,583,0.0
2398,635,762,5470,11,11,4,1,1,0.01,0.08,97,0.0
2398,669,1607,2168,12,12,11,1,1,0.01,0.15,493,0.0
2398,669,1622,2643,12,12,5,1,1,0.0,0.21,437,0.0
2398,669,2124,1697,18,17,7,1,1,0.01,0.27,415,0.0
2398,695,1218,562,27,11,6,1,1,0.0,0.29,471,0.0
2398,695,1222,46091,23,23,47,6,1,0.01,0.24,2515,0.0
2398,695,1223,1607,9,8,12,1,1,0.0,0.3,618,0.0
2398,695,1224,380756,11,10,7,1,4,0.0,0.34,1133,0.0
2398,715,1639,2161,14,14,17,2,1,0.0,0.24,1004,0.0
2398,715,1655,2403,18,18,19,2,1,0.01,0.28,992,0.0
2398,715,2148,383,9,9,4,1,1,0.0,0.1,206,0.0
2398,734,1271,197,15,15,1,5,1,0.02,0.37,224,0.0
2398,734,1272,392707,17,15,3,1,4,0.02,0.02,120,0.0
2398,734,1273,6,8,8,1,1,1,0.22,0.0,9,0.0
2398,734,1274,2,10,10,3,1,1,0.17,0.0,6,0.0
2398,734,1275,12,7,7,3,1,1,0.18,0.0,11,0.0
2398,734,1276,1331,38,32,4,1,1,0.02,0.58,103,0.0
2398,734,1277,34,15,15,3,1,1,0.18,0.0,11,0.0
2398,734,1278,17,17,16,3,1,1,0.22,0.0,9,0.0
2398,734,1279,23,38,26,3,1,1,0.15,0.0,13,0.0
2398,734,1280,19,51,37,3,1,1,0.2,0.0,10,0.0
2398,757,1293,5845,20,17,0,0,1,0.0,0.27,1559,0.0
2398,757,1737,5974,17,13,53,5,1,0.0,0.34,2917,0.0
2398,757,2219,3078,5,5,1,0,1,0.01,0.18,125,0.0
2399,413,1326,267,1,1,4,3,1,0.0,0.23,43,0.0
2399,413,1327,2841,3,2,6,7,1,0.01,0.3,269,0.0
2399,413,1328,43,2,2,1,1,1,0.0,0.12,34,0.0
2399,413,1329,30,2,2,1,1,1,0.0,0.06,32,0.0
2399,413,1330,1287,2,2,13,8,1,0.0,0.32,205,0.0
2399,413,1331,329,7,4,4,1,1,0.0,0.23,141,0.0
2399,413,1332,756,4,3,11,11,1,0.0,0.22,251,0.0
2399,413,1333,179,2,2,4,2,1,0.0,0.22,90,0.0
2399,413,1334,866,11,6,10,3,1,0.0,0.39,170,0.0
2399,413,1559,110,2,2,2,1,1,0.0,0.06,70,0.0
2399,413,1560,49,2,2,2,1,1,0.05,0.3,20,0.0
2399,413,579,110,1,1,1,2,1,0.0,0.18,91,0.0
2399,413,994,109,1,1,3,1,1,0.0,0.05,40,0.0
2399,413,996,85,5,5,2,1,1,0.0,0.24,85,0.0
2399,436,1014,428,10,4,5,1,1,0.0,0.28,437,0.0
2399,436,1015,431590,22,12,14,1,5,0.01,0.26,1111,0.0
2399,436,1016,949,18,9,22,6,1,0.01,0.16,536,0.0
2399,436,1017,2815,12,8,14,3,1,0.01,0.12,620,0.0
2399,436,1570,389,4,2,10,2,1,0.0,0.28,149,0.0
